datetime_,pool_price,forecast_pool_price,rolling_30day_avg_price,alberta_internal_load,forecast_alberta_internal_load,solar_generation,wind_generation,temp_calgary,temp_edmonton,temp_fortmc,ws_calgary,ws_edmonton,ws_fortmc,hour_of_day,day_of_week,week_of_month,month,season,pool_price_lag_1,pool_price_lag_2,pool_price_lag_3,pool_price_lag_4,pool_price_lag_5,pool_price_lag_6,pool_price_lag_7,pool_price_lag_8,pool_price_lag_9,pool_price_lag_10,pool_price_lag_11,pool_price_lag_12,pool_price_lag_13,pool_price_lag_14,pool_price_lag_15,pool_price_lag_16,pool_price_lag_17,pool_price_lag_18,pool_price_lag_19,pool_price_lag_20,pool_price_lag_21,pool_price_lag_22,pool_price_lag_23,pool_price_lag_24,alberta_internal_load_lag_1,alberta_internal_load_lag_2,alberta_internal_load_lag_3,alberta_internal_load_lag_4,alberta_internal_load_lag_5,alberta_internal_load_lag_6,alberta_internal_load_lag_7,alberta_internal_load_lag_8,alberta_internal_load_lag_9,alberta_internal_load_lag_10,alberta_internal_load_lag_11,alberta_internal_load_lag_12,alberta_internal_load_lag_13,alberta_internal_load_lag_14,alberta_internal_load_lag_15,alberta_internal_load_lag_16,alberta_internal_load_lag_17,alberta_internal_load_lag_18,alberta_internal_load_lag_19,alberta_internal_load_lag_20,alberta_internal_load_lag_21,alberta_internal_load_lag_22,alberta_internal_load_lag_23,alberta_internal_load_lag_24
2024-01-03 02:00:00,68.23,70.5,51.29,10046.0,10050.0,0.0,545.9901238478471,-7.2,-11.4,-19.7,6.0,8.0,4.0,2,2,1,1,winter,85.18,83.48,154.37,100.0,61.61,45.75,45.19,115.2,325.97,376.28,123.34,68.56,42.57,43.4,45.16,44.22,48.45,53.44,44.07,62.65,44.11,40.78,37.31,34.87,10109.0,10181.0,10389.0,10662.0,10927.0,11079.0,11100.0,11179.0,11356.0,11189.0,11087.0,11044.0,11076.0,11077.0,11070.0,11035.0,10966.0,10917.0,10692.0,10303.0,9930.0,9752.0,9706.0,9675.0
2024-01-03 03:00:00,65.73,52.82,51.35,10043.0,10031.0,0.0,471.9847032081501,-6.8,-11.1,-20.8,9.0,5.0,2.0,3,2,1,1,winter,68.23,85.18,83.48,154.37,100.0,61.61,45.75,45.19,115.2,325.97,376.28,123.34,68.56,42.57,43.4,45.16,44.22,48.45,53.44,44.07,62.65,44.11,40.78,37.31,10046.0,10109.0,10181.0,10389.0,10662.0,10927.0,11079.0,11100.0,11179.0,11356.0,11189.0,11087.0,11044.0,11076.0,11077.0,11070.0,11035.0,10966.0,10917.0,10692.0,10303.0,9930.0,9752.0,9706.0
2024-01-03 04:00:00,91.87,85.56,51.43,10075.0,10067.0,0.0,403.3624616473085,-6.8,-10.5,-21.9,7.0,9.0,3.0,4,2,1,1,winter,65.73,68.23,85.18,83.48,154.37,100.0,61.61,45.75,45.19,115.2,325.97,376.28,123.34,68.56,42.57,43.4,45.16,44.22,48.45,53.44,44.07,62.65,44.11,40.78,10043.0,10046.0,10109.0,10181.0,10389.0,10662.0,10927.0,11079.0,11100.0,11179.0,11356.0,11189.0,11087.0,11044.0,11076.0,11077.0,11070.0,11035.0,10966.0,10917.0,10692.0,10303.0,9930.0,9752.0
2024-01-03 05:00:00,176.24,251.83,51.61,10168.0,10193.0,0.0,451.0051199004468,-6.6,-10.6,-19.1,7.0,13.0,2.0,5,2,1,1,winter,91.87,65.73,68.23,85.18,83.48,154.37,100.0,61.61,45.75,45.19,115.2,325.97,376.28,123.34,68.56,42.57,43.4,45.16,44.22,48.45,53.44,44.07,62.65,44.11,10075.0,10043.0,10046.0,10109.0,10181.0,10389.0,10662.0,10927.0,11079.0,11100.0,11179.0,11356.0,11189.0,11087.0,11044.0,11076.0,11077.0,11070.0,11035.0,10966.0,10917.0,10692.0,10303.0,9930.0
2024-01-03 06:00:00,100.11,170.25,51.63,10488.0,10472.0,0.0,558.3783583987422,-6.4,-10.6,-16.6,12.0,11.0,4.0,6,2,1,1,winter,176.24,91.87,65.73,68.23,85.18,83.48,154.37,100.0,61.61,45.75,45.19,115.2,325.97,376.28,123.34,68.56,42.57,43.4,45.16,44.22,48.45,53.44,44.07,62.65,10168.0,10075.0,10043.0,10046.0,10109.0,10181.0,10389.0,10662.0,10927.0,11079.0,11100.0,11179.0,11356.0,11189.0,11087.0,11044.0,11076.0,11077.0,11070.0,11035.0,10966.0,10917.0,10692.0,10303.0
2024-01-03 07:00:00,51.08,54.5,51.59,10831.0,10869.0,0.0,702.5855060501066,-6.1,-10.1,-15.7,10.0,11.0,5.0,7,2,1,1,winter,100.11,176.24,91.87,65.73,68.23,85.18,83.48,154.37,100.0,61.61,45.75,45.19,115.2,325.97,376.28,123.34,68.56,42.57,43.4,45.16,44.22,48.45,53.44,44.07,10488.0,10168.0,10075.0,10043.0,10046.0,10109.0,10181.0,10389.0,10662.0,10927.0,11079.0,11100.0,11179.0,11356.0,11189.0,11087.0,11044.0,11076.0,11077.0,11070.0,11035.0,10966.0,10917.0,10692.0
2024-01-03 08:00:00,83.08,79.66,51.57,11100.0,10982.0,0.7687221966849431,707.9841452640626,-5.8,-9.7,-15.1,14.0,10.0,7.0,8,2,1,1,winter,51.08,100.11,176.24,91.87,65.73,68.23,85.18,83.48,154.37,100.0,61.61,45.75,45.19,115.2,325.97,376.28,123.34,68.56,42.57,43.4,45.16,44.22,48.45,53.44,10831.0,10488.0,10168.0,10075.0,10043.0,10046.0,10109.0,10181.0,10389.0,10662.0,10927.0,11079.0,11100.0,11179.0,11356.0,11189.0,11087.0,11044.0,11076.0,11077.0,11070.0,11035.0,10966.0,10917.0
2024-01-03 09:00:00,65.0,71.5,51.59,11134.0,11104.0,46.83488838276929,719.4597954838847,-5.5,-9.9,-15.1,16.0,11.0,4.0,9,2,1,1,winter,83.08,51.08,100.11,176.24,91.87,65.73,68.23,85.18,83.48,154.37,100.0,61.61,45.75,45.19,115.2,325.97,376.28,123.34,68.56,42.57,43.4,45.16,44.22,48.45,11100.0,10831.0,10488.0,10168.0,10075.0,10043.0,10046.0,10109.0,10181.0,10389.0,10662.0,10927.0,11079.0,11100.0,11179.0,11356.0,11189.0,11087.0,11044.0,11076.0,11077.0,11070.0,11035.0,10966.0
2024-01-03 10:00:00,76.0,191.5,51.64,11195.0,11156.0,154.06587667329444,734.2618824212211,-5.3,-9.8,-14.6,13.0,12.0,5.0,10,2,1,1,winter,65.0,83.08,51.08,100.11,176.24,91.87,65.73,68.23,85.18,83.48,154.37,100.0,61.61,45.75,45.19,115.2,325.97,376.28,123.34,68.56,42.57,43.4,45.16,44.22,11134.0,11100.0,10831.0,10488.0,10168.0,10075.0,10043.0,10046.0,10109.0,10181.0,10389.0,10662.0,10927.0,11079.0,11100.0,11179.0,11356.0,11189.0,11087.0,11044.0,11076.0,11077.0,11070.0,11035.0
2024-01-03 11:00:00,80.31,284.72,51.7,11238.0,11181.0,251.43899924175608,779.1391969705828,-5.3,-9.3,-13.9,9.0,12.0,5.0,11,2,1,1,winter,76.0,65.0,83.08,51.08,100.11,176.24,91.87,65.73,68.23,85.18,83.48,154.37,100.0,61.61,45.75,45.19,115.2,325.97,376.28,123.34,68.56,42.57,43.4,45.16,11195.0,11134.0,11100.0,10831.0,10488.0,10168.0,10075.0,10043.0,10046.0,10109.0,10181.0,10389.0,10662.0,10927.0,11079.0,11100.0,11179.0,11356.0,11189.0,11087.0,11044.0,11076.0,11077.0,11070.0
2024-01-03 12:00:00,47.09,40.3,51.7,11270.0,11208.0,341.1768355847398,925.7776689978772,-5.1,-9.1,-13.8,12.0,11.0,5.0,12,2,1,1,winter,80.31,76.0,65.0,83.08,51.08,100.11,176.24,91.87,65.73,68.23,85.18,83.48,154.37,100.0,61.61,45.75,45.19,115.2,325.97,376.28,123.34,68.56,42.57,43.4,11238.0,11195.0,11134.0,11100.0,10831.0,10488.0,10168.0,10075.0,10043.0,10046.0,10109.0,10181.0,10389.0,10662.0,10927.0,11079.0,11100.0,11179.0,11356.0,11189.0,11087.0,11044.0,11076.0,11077.0
2024-01-03 13:00:00,40.91,51.32,51.67,11251.0,11252.0,454.57030407061177,1028.551665079163,-4.7,-8.4,-14.2,14.0,12.0,4.0,13,2,1,1,winter,47.09,80.31,76.0,65.0,83.08,51.08,100.11,176.24,91.87,65.73,68.23,85.18,83.48,154.37,100.0,61.61,45.75,45.19,115.2,325.97,376.28,123.34,68.56,42.57,11270.0,11238.0,11195.0,11134.0,11100.0,10831.0,10488.0,10168.0,10075.0,10043.0,10046.0,10109.0,10181.0,10389.0,10662.0,10927.0,11079.0,11100.0,11179.0,11356.0,11189.0,11087.0,11044.0,11076.0
2024-01-03 14:00:00,32.51,32.37,51.58,11254.0,11224.0,496.891798333774,1239.5673692755197,-4.3,-7.8,-12.5,10.0,9.0,5.0,14,2,1,1,winter,40.91,47.09,80.31,76.0,65.0,83.08,51.08,100.11,176.24,91.87,65.73,68.23,85.18,83.48,154.37,100.0,61.61,45.75,45.19,115.2,325.97,376.28,123.34,68.56,11251.0,11270.0,11238.0,11195.0,11134.0,11100.0,10831.0,10488.0,10168.0,10075.0,10043.0,10046.0,10109.0,10181.0,10389.0,10662.0,10927.0,11079.0,11100.0,11179.0,11356.0,11189.0,11087.0,11044.0
2024-01-03 15:00:00,54.35,35.01,51.52,11275.0,11275.0,224.25066350391344,1234.4987284566007,-4.2,-7.4,-13.6,15.0,8.0,6.0,15,2,1,1,winter,32.51,40.91,47.09,80.31,76.0,65.0,83.08,51.08,100.11,176.24,91.87,65.73,68.23,85.18,83.48,154.37,100.0,61.61,45.75,45.19,115.2,325.97,376.28,123.34,11254.0,11251.0,11270.0,11238.0,11195.0,11134.0,11100.0,10831.0,10488.0,10168.0,10075.0,10043.0,10046.0,10109.0,10181.0,10389.0,10662.0,10927.0,11079.0,11100.0,11179.0,11356.0,11189.0,11087.0
2024-01-03 16:00:00,54.92,343.53,51.47,11431.0,11401.0,10.844277599338028,1390.7310061407586,-4.2,-7.2,-12.9,12.0,7.0,0.0,16,2,1,1,winter,54.35,32.51,40.91,47.09,80.31,76.0,65.0,83.08,51.08,100.11,176.24,91.87,65.73,68.23,85.18,83.48,154.37,100.0,61.61,45.75,45.19,115.2,325.97,376.28,11275.0,11254.0,11251.0,11270.0,11238.0,11195.0,11134.0,11100.0,10831.0,10488.0,10168.0,10075.0,10043.0,10046.0,10109.0,10181.0,10389.0,10662.0,10927.0,11079.0,11100.0,11179.0,11356.0,11189.0
2024-01-03 17:00:00,52.54,79.1,51.38,11588.0,11618.0,0.0,1507.5299944491187,-4.4,-7.0,-12.3,12.0,6.0,4.0,17,2,1,1,winter,54.92,54.35,32.51,40.91,47.09,80.31,76.0,65.0,83.08,51.08,100.11,176.24,91.87,65.73,68.23,85.18,83.48,154.37,100.0,61.61,45.75,45.19,115.2,325.97,11431.0,11275.0,11254.0,11251.0,11270.0,11238.0,11195.0,11134.0,11100.0,10831.0,10488.0,10168.0,10075.0,10043.0,10046.0,10109.0,10181.0,10389.0,10662.0,10927.0,11079.0,11100.0,11179.0,11356.0
2024-01-03 18:00:00,38.04,38.26,51.24,11403.0,11446.0,0.0,1684.949221512038,-4.5,-6.7,-11.9,10.0,8.0,6.0,18,2,1,1,winter,52.54,54.92,54.35,32.51,40.91,47.09,80.31,76.0,65.0,83.08,51.08,100.11,176.24,91.87,65.73,68.23,85.18,83.48,154.37,100.0,61.61,45.75,45.19,115.2,11588.0,11431.0,11275.0,11254.0,11251.0,11270.0,11238.0,11195.0,11134.0,11100.0,10831.0,10488.0,10168.0,10075.0,10043.0,10046.0,10109.0,10181.0,10389.0,10662.0,10927.0,11079.0,11100.0,11179.0
2024-01-03 19:00:00,32.48,35.05,51.15,11303.0,11275.0,0.0,2017.4523179855116,-4.2,-6.3,-12.7,13.0,10.0,5.0,19,2,1,1,winter,38.04,52.54,54.92,54.35,32.51,40.91,47.09,80.31,76.0,65.0,83.08,51.08,100.11,176.24,91.87,65.73,68.23,85.18,83.48,154.37,100.0,61.61,45.75,45.19,11403.0,11588.0,11431.0,11275.0,11254.0,11251.0,11270.0,11238.0,11195.0,11134.0,11100.0,10831.0,10488.0,10168.0,10075.0,10043.0,10046.0,10109.0,10181.0,10389.0,10662.0,10927.0,11079.0,11100.0
2024-01-03 20:00:00,33.09,32.49,51.08,11139.0,11150.0,0.0,2109.4843374549514,-4.2,-6.0,-12.7,7.0,10.0,4.0,20,2,1,1,winter,32.48,38.04,52.54,54.92,54.35,32.51,40.91,47.09,80.31,76.0,65.0,83.08,51.08,100.11,176.24,91.87,65.73,68.23,85.18,83.48,154.37,100.0,61.61,45.75,11303.0,11403.0,11588.0,11431.0,11275.0,11254.0,11251.0,11270.0,11238.0,11195.0,11134.0,11100.0,10831.0,10488.0,10168.0,10075.0,10043.0,10046.0,10109.0,10181.0,10389.0,10662.0,10927.0,11079.0
2024-01-03 21:00:00,39.93,41.71,51.04,10940.0,10919.0,0.0,2082.76248895665,-4.2,-5.9,-12.5,7.0,9.0,4.0,21,2,1,1,winter,33.09,32.48,38.04,52.54,54.92,54.35,32.51,40.91,47.09,80.31,76.0,65.0,83.08,51.08,100.11,176.24,91.87,65.73,68.23,85.18,83.48,154.37,100.0,61.61,11139.0,11303.0,11403.0,11588.0,11431.0,11275.0,11254.0,11251.0,11270.0,11238.0,11195.0,11134.0,11100.0,10831.0,10488.0,10168.0,10075.0,10043.0,10046.0,10109.0,10181.0,10389.0,10662.0,10927.0
2024-01-03 22:00:00,39.98,39.68,51.04,10638.0,10662.0,0.0,1971.7806333967712,-4.4,-6.0,-13.0,8.0,9.0,11.0,22,2,1,1,winter,39.93,33.09,32.48,38.04,52.54,54.92,54.35,32.51,40.91,47.09,80.31,76.0,65.0,83.08,51.08,100.11,176.24,91.87,65.73,68.23,85.18,83.48,154.37,100.0,10940.0,11139.0,11303.0,11403.0,11588.0,11431.0,11275.0,11254.0,11251.0,11270.0,11238.0,11195.0,11134.0,11100.0,10831.0,10488.0,10168.0,10075.0,10043.0,10046.0,10109.0,10181.0,10389.0,10662.0
2024-01-03 23:00:00,39.12,36.71,51.0,10343.0,10371.0,0.0,1914.229997458789,-5.0,-5.9,-13.2,4.0,6.0,12.0,23,2,1,1,winter,39.98,39.93,33.09,32.48,38.04,52.54,54.92,54.35,32.51,40.91,47.09,80.31,76.0,65.0,83.08,51.08,100.11,176.24,91.87,65.73,68.23,85.18,83.48,154.37,10638.0,10940.0,11139.0,11303.0,11403.0,11588.0,11431.0,11275.0,11254.0,11251.0,11270.0,11238.0,11195.0,11134.0,11100.0,10831.0,10488.0,10168.0,10075.0,10043.0,10046.0,10109.0,10181.0,10389.0
2024-01-04 00:00:00,39.61,37.34,50.99,10165.0,10174.0,0.0,1875.8680120295949,-6.5,-5.7,-14.0,3.0,7.0,15.0,0,3,1,1,winter,39.12,39.98,39.93,33.09,32.48,38.04,52.54,54.92,54.35,32.51,40.91,47.09,80.31,76.0,65.0,83.08,51.08,100.11,176.24,91.87,65.73,68.23,85.18,83.48,10343.0,10638.0,10940.0,11139.0,11303.0,11403.0,11588.0,11431.0,11275.0,11254.0,11251.0,11270.0,11238.0,11195.0,11134.0,11100.0,10831.0,10488.0,10168.0,10075.0,10043.0,10046.0,10109.0,10181.0
2024-01-04 01:00:00,39.98,39.98,50.97,10039.0,10065.0,0.0,1753.4176789784765,-7.8,-5.7,-14.2,4.0,6.0,17.0,1,3,1,1,winter,39.61,39.12,39.98,39.93,33.09,32.48,38.04,52.54,54.92,54.35,32.51,40.91,47.09,80.31,76.0,65.0,83.08,51.08,100.11,176.24,91.87,65.73,68.23,85.18,10165.0,10343.0,10638.0,10940.0,11139.0,11303.0,11403.0,11588.0,11431.0,11275.0,11254.0,11251.0,11270.0,11238.0,11195.0,11134.0,11100.0,10831.0,10488.0,10168.0,10075.0,10043.0,10046.0,10109.0
2024-01-04 02:00:00,28.76,38.71,50.93,9957.0,9981.0,0.0,1700.7034582671502,-7.7,-6.5,-14.5,3.0,3.0,16.0,2,3,1,1,winter,39.98,39.61,39.12,39.98,39.93,33.09,32.48,38.04,52.54,54.92,54.35,32.51,40.91,47.09,80.31,76.0,65.0,83.08,51.08,100.11,176.24,91.87,65.73,68.23,10039.0,10165.0,10343.0,10638.0,10940.0,11139.0,11303.0,11403.0,11588.0,11431.0,11275.0,11254.0,11251.0,11270.0,11238.0,11195.0,11134.0,11100.0,10831.0,10488.0,10168.0,10075.0,10043.0,10046.0
2024-01-04 03:00:00,26.87,37.4,50.91,9947.0,9950.0,0.0,1621.7259181617956,-8.0,-6.9,-15.0,1.0,0.0,18.0,3,3,1,1,winter,28.76,39.98,39.61,39.12,39.98,39.93,33.09,32.48,38.04,52.54,54.92,54.35,32.51,40.91,47.09,80.31,76.0,65.0,83.08,51.08,100.11,176.24,91.87,65.73,9957.0,10039.0,10165.0,10343.0,10638.0,10940.0,11139.0,11303.0,11403.0,11588.0,11431.0,11275.0,11254.0,11251.0,11270.0,11238.0,11195.0,11134.0,11100.0,10831.0,10488.0,10168.0,10075.0,10043.0
2024-01-04 04:00:00,31.93,43.53,50.89,9995.0,9978.0,0.0,1434.1847295934222,-6.5,-11.0,-15.6,1.0,7.0,23.0,4,3,1,1,winter,26.87,28.76,39.98,39.61,39.12,39.98,39.93,33.09,32.48,38.04,52.54,54.92,54.35,32.51,40.91,47.09,80.31,76.0,65.0,83.08,51.08,100.11,176.24,91.87,9947.0,9957.0,10039.0,10165.0,10343.0,10638.0,10940.0,11139.0,11303.0,11403.0,11588.0,11431.0,11275.0,11254.0,11251.0,11270.0,11238.0,11195.0,11134.0,11100.0,10831.0,10488.0,10168.0,10075.0
2024-01-04 05:00:00,40.84,55.39,50.89,10120.0,10128.0,0.0,1279.3607077172564,-4.8,-7.6,-16.4,4.0,2.0,20.0,5,3,1,1,winter,31.93,26.87,28.76,39.98,39.61,39.12,39.98,39.93,33.09,32.48,38.04,52.54,54.92,54.35,32.51,40.91,47.09,80.31,76.0,65.0,83.08,51.08,100.11,176.24,9995.0,9947.0,9957.0,10039.0,10165.0,10343.0,10638.0,10940.0,11139.0,11303.0,11403.0,11588.0,11431.0,11275.0,11254.0,11251.0,11270.0,11238.0,11195.0,11134.0,11100.0,10831.0,10488.0,10168.0
2024-01-04 06:00:00,60.75,112.77,50.91,10418.0,10433.0,0.0,1174.4523208309877,-5.9,-9.2,-16.6,4.0,2.0,21.0,6,3,1,1,winter,40.84,31.93,26.87,28.76,39.98,39.61,39.12,39.98,39.93,33.09,32.48,38.04,52.54,54.92,54.35,32.51,40.91,47.09,80.31,76.0,65.0,83.08,51.08,100.11,10120.0,9995.0,9947.0,9957.0,10039.0,10165.0,10343.0,10638.0,10940.0,11139.0,11303.0,11403.0,11588.0,11431.0,11275.0,11254.0,11251.0,11270.0,11238.0,11195.0,11134.0,11100.0,10831.0,10488.0
2024-01-04 07:00:00,51.38,49.97,50.93,10857.0,10814.0,0.0,1093.4952717173762,-5.5,-10.7,-17.0,7.0,5.0,18.0,7,3,1,1,winter,60.75,40.84,31.93,26.87,28.76,39.98,39.61,39.12,39.98,39.93,33.09,32.48,38.04,52.54,54.92,54.35,32.51,40.91,47.09,80.31,76.0,65.0,83.08,51.08,10418.0,10120.0,9995.0,9947.0,9957.0,10039.0,10165.0,10343.0,10638.0,10940.0,11139.0,11303.0,11403.0,11588.0,11431.0,11275.0,11254.0,11251.0,11270.0,11238.0,11195.0,11134.0,11100.0,10831.0
2024-01-04 08:00:00,53.81,48.85,50.93,11099.0,11015.0,6.570888757887813,1022.9017986695758,-4.8,-11.6,-17.8,7.0,3.0,20.0,8,3,1,1,winter,51.38,60.75,40.84,31.93,26.87,28.76,39.98,39.61,39.12,39.98,39.93,33.09,32.48,38.04,52.54,54.92,54.35,32.51,40.91,47.09,80.31,76.0,65.0,83.08,10857.0,10418.0,10120.0,9995.0,9947.0,9957.0,10039.0,10165.0,10343.0,10638.0,10940.0,11139.0,11303.0,11403.0,11588.0,11431.0,11275.0,11254.0,11251.0,11270.0,11238.0,11195.0,11134.0,11100.0
2024-01-04 09:00:00,50.4,52.57,50.93,11174.0,11113.0,193.30375599367756,982.298122989204,-4.9,-8.9,-18.5,7.0,5.0,14.0,9,3,1,1,winter,53.81,51.38,60.75,40.84,31.93,26.87,28.76,39.98,39.61,39.12,39.98,39.93,33.09,32.48,38.04,52.54,54.92,54.35,32.51,40.91,47.09,80.31,76.0,65.0,11099.0,10857.0,10418.0,10120.0,9995.0,9947.0,9957.0,10039.0,10165.0,10343.0,10638.0,10940.0,11139.0,11303.0,11403.0,11588.0,11431.0,11275.0,11254.0,11251.0,11270.0,11238.0,11195.0,11134.0
2024-01-04 10:00:00,46.13,49.54,50.93,11208.0,11192.0,527.3887813024057,1005.896492327071,-2.6,-7.9,-18.6,13.0,6.0,11.0,10,3,1,1,winter,50.4,53.81,51.38,60.75,40.84,31.93,26.87,28.76,39.98,39.61,39.12,39.98,39.93,33.09,32.48,38.04,52.54,54.92,54.35,32.51,40.91,47.09,80.31,76.0,11174.0,11099.0,10857.0,10418.0,10120.0,9995.0,9947.0,9957.0,10039.0,10165.0,10343.0,10638.0,10940.0,11139.0,11303.0,11403.0,11588.0,11431.0,11275.0,11254.0,11251.0,11270.0,11238.0,11195.0
2024-01-04 11:00:00,38.93,38.29,50.92,11237.0,11218.0,616.3165834818283,1086.2099186913174,-1.9,-7.9,-18.7,9.0,7.0,10.0,11,3,1,1,winter,46.13,50.4,53.81,51.38,60.75,40.84,31.93,26.87,28.76,39.98,39.61,39.12,39.98,39.93,33.09,32.48,38.04,52.54,54.92,54.35,32.51,40.91,47.09,80.31,11208.0,11174.0,11099.0,10857.0,10418.0,10120.0,9995.0,9947.0,9957.0,10039.0,10165.0,10343.0,10638.0,10940.0,11139.0,11303.0,11403.0,11588.0,11431.0,11275.0,11254.0,11251.0,11270.0,11238.0
2024-01-04 12:00:00,39.23,43.65,50.9,11278.0,11237.0,606.2652282496293,1197.3785628678236,0.7,-7.3,-19.2,11.0,6.0,13.0,12,3,1,1,winter,38.93,46.13,50.4,53.81,51.38,60.75,40.84,31.93,26.87,28.76,39.98,39.61,39.12,39.98,39.93,33.09,32.48,38.04,52.54,54.92,54.35,32.51,40.91,47.09,11237.0,11208.0,11174.0,11099.0,10857.0,10418.0,10120.0,9995.0,9947.0,9957.0,10039.0,10165.0,10343.0,10638.0,10940.0,11139.0,11303.0,11403.0,11588.0,11431.0,11275.0,11254.0,11251.0,11270.0
2024-01-04 13:00:00,39.21,49.84,50.89,11273.0,11246.0,693.8184654513002,1320.4661745510043,2.1,-6.8,-18.2,12.0,9.0,8.0,13,3,1,1,winter,39.23,38.93,46.13,50.4,53.81,51.38,60.75,40.84,31.93,26.87,28.76,39.98,39.61,39.12,39.98,39.93,33.09,32.48,38.04,52.54,54.92,54.35,32.51,40.91,11278.0,11237.0,11208.0,11174.0,11099.0,10857.0,10418.0,10120.0,9995.0,9947.0,9957.0,10039.0,10165.0,10343.0,10638.0,10940.0,11139.0,11303.0,11403.0,11588.0,11431.0,11275.0,11254.0,11251.0
2024-01-04 14:00:00,35.95,38.24,50.87,11254.0,11255.0,634.4033264465795,1486.656886574659,3.6,-6.4,-18.4,5.0,11.0,10.0,14,3,1,1,winter,39.21,39.23,38.93,46.13,50.4,53.81,51.38,60.75,40.84,31.93,26.87,28.76,39.98,39.61,39.12,39.98,39.93,33.09,32.48,38.04,52.54,54.92,54.35,32.51,11273.0,11278.0,11237.0,11208.0,11174.0,11099.0,10857.0,10418.0,10120.0,9995.0,9947.0,9957.0,10039.0,10165.0,10343.0,10638.0,10940.0,11139.0,11303.0,11403.0,11588.0,11431.0,11275.0,11254.0
2024-01-04 15:00:00,40.53,33.81,50.86,11286.0,11263.0,333.8445252059566,1655.1521741589077,3.7,-6.3,-18.4,14.0,16.0,9.0,15,3,1,1,winter,35.95,39.21,39.23,38.93,46.13,50.4,53.81,51.38,60.75,40.84,31.93,26.87,28.76,39.98,39.61,39.12,39.98,39.93,33.09,32.48,38.04,52.54,54.92,54.35,11254.0,11273.0,11278.0,11237.0,11208.0,11174.0,11099.0,10857.0,10418.0,10120.0,9995.0,9947.0,9957.0,10039.0,10165.0,10343.0,10638.0,10940.0,11139.0,11303.0,11403.0,11588.0,11431.0,11275.0
2024-01-04 16:00:00,53.89,65.04,50.86,11382.0,11404.0,19.615444110979634,1981.7202033073536,2.4,-6.8,-18.2,9.0,13.0,4.0,16,3,1,1,winter,40.53,35.95,39.21,39.23,38.93,46.13,50.4,53.81,51.38,60.75,40.84,31.93,26.87,28.76,39.98,39.61,39.12,39.98,39.93,33.09,32.48,38.04,52.54,54.92,11286.0,11254.0,11273.0,11278.0,11237.0,11208.0,11174.0,11099.0,10857.0,10418.0,10120.0,9995.0,9947.0,9957.0,10039.0,10165.0,10343.0,10638.0,10940.0,11139.0,11303.0,11403.0,11588.0,11431.0
2024-01-04 17:00:00,54.03,92.15,50.86,11556.0,11567.0,0.0,2220.392494728168,3.8,-7.0,-17.7,5.0,11.0,1.0,17,3,1,1,winter,53.89,40.53,35.95,39.21,39.23,38.93,46.13,50.4,53.81,51.38,60.75,40.84,31.93,26.87,28.76,39.98,39.61,39.12,39.98,39.93,33.09,32.48,38.04,52.54,11382.0,11286.0,11254.0,11273.0,11278.0,11237.0,11208.0,11174.0,11099.0,10857.0,10418.0,10120.0,9995.0,9947.0,9957.0,10039.0,10165.0,10343.0,10638.0,10940.0,11139.0,11303.0,11403.0,11588.0
2024-01-04 18:00:00,40.63,51.72,50.84,11415.0,11418.0,0.0,2624.3340327839223,0.3,-6.9,-17.4,6.0,9.0,7.0,18,3,1,1,winter,54.03,53.89,40.53,35.95,39.21,39.23,38.93,46.13,50.4,53.81,51.38,60.75,40.84,31.93,26.87,28.76,39.98,39.61,39.12,39.98,39.93,33.09,32.48,38.04,11556.0,11382.0,11286.0,11254.0,11273.0,11278.0,11237.0,11208.0,11174.0,11099.0,10857.0,10418.0,10120.0,9995.0,9947.0,9957.0,10039.0,10165.0,10343.0,10638.0,10940.0,11139.0,11303.0,11403.0
2024-01-04 19:00:00,34.11,38.15,50.81,11350.0,11314.0,0.0,2861.323372885038,-0.2,-6.8,-16.5,3.0,6.0,9.0,19,3,1,1,winter,40.63,54.03,53.89,40.53,35.95,39.21,39.23,38.93,46.13,50.4,53.81,51.38,60.75,40.84,31.93,26.87,28.76,39.98,39.61,39.12,39.98,39.93,33.09,32.48,11415.0,11556.0,11382.0,11286.0,11254.0,11273.0,11278.0,11237.0,11208.0,11174.0,11099.0,10857.0,10418.0,10120.0,9995.0,9947.0,9957.0,10039.0,10165.0,10343.0,10638.0,10940.0,11139.0,11303.0
2024-01-04 20:00:00,30.79,29.31,50.78,11193.0,11206.0,0.0,2883.3352591484622,2.8,-6.7,-16.1,6.0,6.0,6.0,20,3,1,1,winter,34.11,40.63,54.03,53.89,40.53,35.95,39.21,39.23,38.93,46.13,50.4,53.81,51.38,60.75,40.84,31.93,26.87,28.76,39.98,39.61,39.12,39.98,39.93,33.09,11350.0,11415.0,11556.0,11382.0,11286.0,11254.0,11273.0,11278.0,11237.0,11208.0,11174.0,11099.0,10857.0,10418.0,10120.0,9995.0,9947.0,9957.0,10039.0,10165.0,10343.0,10638.0,10940.0,11139.0
